index;CD_MUNICIPIO_IBGE;Município;UF;Turno;Nome candidato;Partido;Cargo;Votos válidos;Votos nominais;ano;renda_pc;prop_ocupados_agropecuaria;prop_ocupados_comercio;prop_ocupados_construcao;prop_ocupados_servicos;prop_ocupados_transformacao;idhm;idhm_r
66851;1302801;MARAÃ;AM;1;SOFIA PADUA MANZANO;PCB;Presidente;5972;0;2010.0;144.99;61.78;3.91;3.72;26.58;0.73;0.498;0.466
66852;2409605;PEDRA PRETA;RN;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;2608;0;2010.0;216.3;47.8;6.48;5.82;38.69;0.38;0.558;0.53
66853;2409704;PEDRO AVELINO;RN;1;JOSE MARIA EYMAEL;DC;Presidente;4713;0;2010.0;289.53;31.89;9.78;8.89;39.36;4.17;0.583;0.577
66854;2409704;PEDRO AVELINO;RN;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;4713;0;2010.0;289.53;31.89;9.78;8.89;39.36;4.17;0.583;0.577
66855;5003751;ELDORADO;MS;1;JOSE MARIA EYMAEL;DC;Presidente;6194;0;2010.0;530.89;24.22;13.98;5.09;41.61;11.26;0.684;0.674
66856;5003751;ELDORADO;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6194;0;2010.0;530.89;24.22;13.98;5.09;41.61;11.26;0.684;0.674
66857;5003801;FÁTIMA DO SUL;MS;1;JOSE MARIA EYMAEL;DC;Presidente;12661;0;2010.0;701.87;17.48;22.92;7.39;43.84;7.4;0.714;0.719
66858;2103257;CIDELÂNDIA;MA;1;JOSE MARIA EYMAEL;DC;Presidente;8268;0;2010.0;263.53;48.83;9.84;8.12;27.71;2.99;0.6;0.562
66859;3529906;MIRACATU;SP;1;JOSE MARIA EYMAEL;DC;Presidente;10985;0;2010.0;442.77;24.81;12.03;6.65;42.17;5.1;0.697;0.645
66860;3529906;MIRACATU;SP;1;SOFIA PADUA MANZANO;PCB;Presidente;10985;0;2010.0;442.77;24.81;12.03;6.65;42.17;5.1;0.697;0.645
66861;3530003;MIRA ESTRELA;SP;1;JOSE MARIA EYMAEL;DC;Presidente;1986;0;2010.0;613.14;21.74;14.67;9.63;41.94;8.01;0.743;0.697
66862;3530003;MIRA ESTRELA;SP;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;1986;0;2010.0;613.14;21.74;14.67;9.63;41.94;8.01;0.743;0.697
66863;3530003;MIRA ESTRELA;SP;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;1986;0;2010.0;613.14;21.74;14.67;9.63;41.94;8.01;0.743;0.697
66864;3530003;MIRA ESTRELA;SP;1;SOFIA PADUA MANZANO;PCB;Presidente;1986;0;2010.0;613.14;21.74;14.67;9.63;41.94;8.01;0.743;0.697
66865;3530003;MIRA ESTRELA;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;1986;0;2010.0;613.14;21.74;14.67;9.63;41.94;8.01;0.743;0.697
66866;1302900;MAUÉS;AM;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;26857;0;2010.0;244.3;50.79;9.2;4.28;27.98;4.93;0.588;0.549
66867;5003900;FIGUEIRÃO;MS;1;SOFIA PADUA MANZANO;PCB;Presidente;1924;0;2010.0;541.93;46.99;13.74;3.93;27.27;0.63;0.66;0.677
66868;5003900;FIGUEIRÃO;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;1924;0;2010.0;541.93;46.99;13.74;3.93;27.27;0.63;0.66;0.677
66869;5004007;GLÓRIA DE DOURADOS;MS;1;JOSE MARIA EYMAEL;DC;Presidente;5879;0;2010.0;644.1;28.14;15.86;7.77;35.53;12.5;0.721;0.705
66870;3146750;PALMÓPOLIS;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3821;0;2010.0;259.75;50.74;5.13;7.34;26.87;2.24;0.565;0.559
66871;3146909;PAPAGAIOS;MG;1;JOSE MARIA EYMAEL;DC;Presidente;9193;0;2010.0;455.96;13.83;16.74;4.64;32.39;16.29;0.666;0.65
66872;2204907;ISAÍAS COELHO;PI;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;4862;0;2010.0;397.98;48.66;6.98;6.72;27.3;1.96;0.582;0.628
66873;2205003;ITAINÓPOLIS;PI;1;JOSE MARIA EYMAEL;DC;Presidente;7416;0;2010.0;237.76;62.51;7.35;4.64;22.23;1.96;0.541;0.545
66874;2701209;CACIMBINHAS;AL;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;5955;0;2010.0;259.72;55.2;7.32;5.04;30.4;1.49;0.531;0.559
66875;3530201;MIRANTE DO PARANAPANEMA;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;9612;0;2010.0;516.3;33.84;9.37;4.46;31.47;15.19;0.724;0.67
66876;2103174;CENTRO NOVO DO MARANHÃO;MA;1;SOFIA PADUA MANZANO;PCB;Presidente;8947;0;2010.0;188.88;43.39;9.17;4.13;24.9;14.67;0.518;0.508
66877;2103174;CENTRO NOVO DO MARANHÃO;MA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;8947;0;2010.0;188.88;43.39;9.17;4.13;24.9;14.67;0.518;0.508
66878;4208500;ITUPORANGA;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;15506;0;2010.0;844.05;36.41;12.38;6.4;25.34;14.4;0.748;0.749
66879;4208609;JABORÁ;SC;1;SOFIA PADUA MANZANO;PCB;Presidente;3201;0;2010.0;831.84;52.71;6.78;5.08;24.01;8.5;0.732;0.746
66880;4208609;JABORÁ;SC;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3201;0;2010.0;831.84;52.71;6.78;5.08;24.01;8.5;0.732;0.746
66881;4208708;JACINTO MACHADO;SC;1;JOSE MARIA EYMAEL;DC;Presidente;7212;0;2010.0;655.7;40.45;9.39;3.11;27.01;13.5;0.716;0.708
66882;3530201;MIRANTE DO PARANAPANEMA;SP;1;SOFIA PADUA MANZANO;PCB;Presidente;9612;0;2010.0;516.3;33.84;9.37;4.46;31.47;15.19;0.724;0.67
66883;2910404;ENCRUZILHADA;BA;1;JOSE MARIA EYMAEL;DC;Presidente;11052;0;2010.0;220.0;56.5;5.52;3.25;24.52;1.4;0.544;0.533
66884;4208500;ITUPORANGA;SC;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;15506;0;2010.0;844.05;36.41;12.38;6.4;25.34;14.4;0.748;0.749
66885;5004106;GUIA LOPES DA LAGUNA;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5547;0;2010.0;541.87;28.69;16.82;5.91;36.42;10.42;0.675;0.677
66886;3146701;PALMA;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;4009;0;2010.0;494.63;35.64;10.04;5.78;41.35;4.41;0.703;0.663
66887;3146750;PALMÓPOLIS;MG;1;JOSE MARIA EYMAEL;DC;Presidente;3821;0;2010.0;259.75;50.74;5.13;7.34;26.87;2.24;0.565;0.559
66888;2513109;SALGADO DE SÃO FÉLIX;PB;1;JOSE MARIA EYMAEL;DC;Presidente;7372;0;2010.0;217.45;60.35;7.1;3.18;25.78;1.29;0.568;0.531
66889;4208807;JAGUARUNA;SC;1;SOFIA PADUA MANZANO;PCB;Presidente;11865;0;2010.0;701.05;22.38;10.87;9.52;28.01;25.17;0.721;0.719
66890;2513000;SALGADINHO;PB;1;SOFIA PADUA MANZANO;PCB;Presidente;2443;0;2010.0;217.39;46.66;6.25;3.04;28.76;1.73;0.563;0.531
66891;3146552;PAI PEDRO;MG;1;JOSE MARIA EYMAEL;DC;Presidente;3694;0;2010.0;203.93;51.62;2.92;6.26;33.44;2.97;0.59;0.52
66892;3146552;PAI PEDRO;MG;1;SOFIA PADUA MANZANO;PCB;Presidente;3694;0;2010.0;203.93;51.62;2.92;6.26;33.44;2.97;0.59;0.52
66893;3146552;PAI PEDRO;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3694;0;2010.0;203.93;51.62;2.92;6.26;33.44;2.97;0.59;0.52
66894;3146602;PAIVA;MG;1;JOSE MARIA EYMAEL;DC;Presidente;1335;0;2010.0;476.35;35.91;6.59;6.32;33.71;2.24;0.72;0.657
66895;3146602;PAIVA;MG;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;1335;0;2010.0;476.35;35.91;6.59;6.32;33.71;2.24;0.72;0.657
66896;3146602;PAIVA;MG;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;1335;0;2010.0;476.35;35.91;6.59;6.32;33.71;2.24;0.72;0.657
66897;1302801;MARAÃ;AM;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5972;0;2010.0;144.99;61.78;3.91;3.72;26.58;0.73;0.498;0.466
66898;5004304;IGUATEMI;MS;1;JOSE MARIA EYMAEL;DC;Presidente;7602;0;2010.0;519.03;30.09;12.65;9.52;39.2;6.03;0.662;0.671
66899;5004403;INOCÊNCIA;MS;1;JOSE MARIA EYMAEL;DC;Presidente;4454;0;2010.0;633.12;40.74;9.55;4.95;32.58;2.84;0.681;0.702
66900;3146602;PAIVA;MG;1;SOFIA PADUA MANZANO;PCB;Presidente;1335;0;2010.0;476.35;35.91;6.59;6.32;33.71;2.24;0.72;0.657
66901;2932507;UNA;BA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;11225;0;2010.0;303.78;53.01;7.69;3.17;27.92;3.75;0.56;0.584
66902;5004007;GLÓRIA DE DOURADOS;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5879;0;2010.0;644.1;28.14;15.86;7.77;35.53;12.5;0.721;0.705
66903;5004007;GLÓRIA DE DOURADOS;MS;1;SOFIA PADUA MANZANO;PCB;Presidente;5879;0;2010.0;644.1;28.14;15.86;7.77;35.53;12.5;0.721;0.705
66904;4208609;JABORÁ;SC;1;JOSE MARIA EYMAEL;DC;Presidente;3201;0;2010.0;831.84;52.71;6.78;5.08;24.01;8.5;0.732;0.746
66905;2701209;CACIMBINHAS;AL;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5955;0;2010.0;259.72;55.2;7.32;5.04;30.4;1.49;0.531;0.559
66906;2103158;CENTRO DO GUILHERME;MA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5708;0;2010.0;190.58;43.15;9.22;5.38;30.52;8.18;0.542;0.51
66907;2103158;CENTRO DO GUILHERME;MA;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;5708;0;2010.0;190.58;43.15;9.22;5.38;30.52;8.18;0.542;0.51
66908;1508035;TRACUATEUA;PA;1;SOFIA PADUA MANZANO;PCB;Presidente;19089;0;2010.0;195.97;67.68;4.17;3.27;19.18;1.43;0.531;0.514
66909;2402709;CERRO CORÁ;RN;1;JOSE MARIA EYMAEL;DC;Presidente;6772;0;2010.0;282.84;49.14;9.86;6.89;24.68;5.21;0.607;0.573
66910;3530904;MOMBUCA;SP;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;2433;0;2010.0;832.07;22.25;8.94;6.73;31.01;22.22;0.719;0.746
66911;2910206;DOM MACEDO COSTA;BA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;3503;0;2010.0;329.93;42.33;10.62;4.31;36.45;3.45;0.632;0.598
66912;2308906;MORRINHOS;CE;1;SOFIA PADUA MANZANO;PCB;Presidente;13800;0;2010.0;208.9;39.86;10.43;3.94;23.42;11.18;0.588;0.524
66913;2308906;MORRINHOS;CE;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;13800;0;2010.0;208.9;39.86;10.43;3.94;23.42;11.18;0.588;0.524
66914;2309003;MUCAMBO;CE;1;JOSE MARIA EYMAEL;DC;Presidente;9148;0;2010.0;269.65;40.2;9.13;2.81;38.38;3.94;0.607;0.565
66915;2309003;MUCAMBO;CE;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;9148;0;2010.0;269.65;40.2;9.13;2.81;38.38;3.94;0.607;0.565
66916;3530409;MIRASSOLÂNDIA;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3096;0;2010.0;639.58;19.77;12.32;7.48;36.37;20.35;0.738;0.704
66917;2103125;CENTRAL DO MARANHÃO;MA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;5229;0;2010.0;182.77;60.03;6.66;5.04;20.25;1.74;0.585;0.503
66918;2103158;CENTRO DO GUILHERME;MA;1;JOSE MARIA EYMAEL;DC;Presidente;5708;0;2010.0;190.58;43.15;9.22;5.38;30.52;8.18;0.542;0.51
66919;2701308;CAJUEIRO;AL;1;JOSE MARIA EYMAEL;DC;Presidente;10006;0;2010.0;232.85;18.59;8.65;3.51;36.08;23.79;0.562;0.542
66920;2701308;CAJUEIRO;AL;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;10006;0;2010.0;232.85;18.59;8.65;3.51;36.08;23.79;0.562;0.542
66921;2513000;SALGADINHO;PB;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;2443;0;2010.0;217.39;46.66;6.25;3.04;28.76;1.73;0.563;0.531
66922;5004601;ITAQUIRAÍ;MS;1;JOSE MARIA EYMAEL;DC;Presidente;9937;0;2010.0;442.57;46.0;8.09;3.58;28.16;9.1;0.62;0.645
66923;2910206;DOM MACEDO COSTA;BA;1;SOFIA PADUA MANZANO;PCB;Presidente;3503;0;2010.0;329.93;42.33;10.62;4.31;36.45;3.45;0.632;0.598
66924;2910206;DOM MACEDO COSTA;BA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3503;0;2010.0;329.93;42.33;10.62;4.31;36.45;3.45;0.632;0.598
66925;2910305;ELÍSIO MEDRADO;BA;1;JOSE MARIA EYMAEL;DC;Presidente;5525;0;2010.0;315.04;57.41;9.91;2.72;25.21;3.31;0.623;0.59
66926;2910305;ELÍSIO MEDRADO;BA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;5525;0;2010.0;315.04;57.41;9.91;2.72;25.21;3.31;0.623;0.59
66927;3530904;MOMBUCA;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;2433;0;2010.0;832.07;22.25;8.94;6.73;31.01;22.22;0.719;0.746
66928;2103109;CEDRAL;MA;1;SOFIA PADUA MANZANO;PCB;Presidente;6519;0;2010.0;202.86;57.76;9.55;4.43;23.16;2.5;0.605;0.52
66929;2103109;CEDRAL;MA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;6519;0;2010.0;202.86;57.76;9.55;4.43;23.16;2.5;0.605;0.52
66930;2103125;CENTRAL DO MARANHÃO;MA;1;JOSE MARIA EYMAEL;DC;Presidente;5229;0;2010.0;182.77;60.03;6.66;5.04;20.25;1.74;0.585;0.503
66931;2701357;CAMPESTRE;AL;1;SOFIA PADUA MANZANO;PCB;Presidente;4044;0;2010.0;245.43;29.06;10.76;5.6;44.37;7.2;0.559;0.55
66932;2701357;CAMPESTRE;AL;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;4044;0;2010.0;245.43;29.06;10.76;5.6;44.37;7.2;0.559;0.55
66933;3146404;PAINEIRAS;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3124;0;2010.0;589.16;39.07;11.68;4.97;35.12;4.49;0.669;0.691
66934;2205102;ITAUEIRA;PI;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6633;0;2010.0;321.64;48.95;12.07;10.09;26.12;1.74;0.583;0.594
66935;5004403;INOCÊNCIA;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;4454;0;2010.0;633.12;40.74;9.55;4.95;32.58;2.84;0.681;0.702
66936;5004403;INOCÊNCIA;MS;1;SOFIA PADUA MANZANO;PCB;Presidente;4454;0;2010.0;633.12;40.74;9.55;4.95;32.58;2.84;0.681;0.702
66937;2513000;SALGADINHO;PB;1;JOSE MARIA EYMAEL;DC;Presidente;2443;0;2010.0;217.39;46.66;6.25;3.04;28.76;1.73;0.563;0.531
66938;5004908;JARAGUARI;MS;1;JOSE MARIA EYMAEL;DC;Presidente;3982;0;2010.0;511.64;64.52;5.52;2.74;24.13;1.83;0.664;0.668
66939;2301802;BAIXIO;CE;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;4269;0;2010.0;265.94;40.05;8.49;6.74;38.76;2.39;0.627;0.563
66940;2301802;BAIXIO;CE;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;4269;0;2010.0;265.94;40.05;8.49;6.74;38.76;2.39;0.627;0.563
66941;3146305;PADRE PARAÍSO;MG;1;JOSE MARIA EYMAEL;DC;Presidente;8781;0;2010.0;253.77;32.61;14.83;11.2;32.8;2.83;0.596;0.556
66942;3146404;PAINEIRAS;MG;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;3124;0;2010.0;589.16;39.07;11.68;4.97;35.12;4.49;0.669;0.691
66943;3146404;PAINEIRAS;MG;1;SOFIA PADUA MANZANO;PCB;Presidente;3124;0;2010.0;589.16;39.07;11.68;4.97;35.12;4.49;0.669;0.691
66944;1302702;MANICORÉ;AM;1;JOSE MARIA EYMAEL;DC;Presidente;24220;0;2010.0;295.23;47.31;10.45;3.58;24.79;8.59;0.582;0.58
66945;1302702;MANICORÉ;AM;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;24220;0;2010.0;295.23;47.31;10.45;3.58;24.79;8.59;0.582;0.58
66946;5004601;ITAQUIRAÍ;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;9937;0;2010.0;442.57;46.0;8.09;3.58;28.16;9.1;0.62;0.645
66947;5004700;IVINHEMA;MS;1;JOSE MARIA EYMAEL;DC;Presidente;15403;0;2010.0;685.17;32.4;14.43;4.72;32.52;14.1;0.72;0.715
66948;2512804;RIACHO DOS CAVALOS;PB;1;JOSE MARIA EYMAEL;DC;Presidente;6198;0;2010.0;239.15;34.3;15.02;6.56;19.8;18.02;0.568;0.546
66949;2512804;RIACHO DOS CAVALOS;PB;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6198;0;2010.0;239.15;34.3;15.02;6.56;19.8;18.02;0.568;0.546
66950;2512804;RIACHO DOS CAVALOS;PB;1;SOFIA PADUA MANZANO;PCB;Presidente;6198;0;2010.0;239.15;34.3;15.02;6.56;19.8;18.02;0.568;0.546
66951;2513000;SALGADINHO;PB;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;2443;0;2010.0;217.39;46.66;6.25;3.04;28.76;1.73;0.563;0.531
66952;5004502;ITAPORÃ;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;10930;0;2010.0;487.51;22.62;12.76;8.51;39.2;10.39;0.654;0.66
66953;5004502;ITAPORÃ;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;10930;0;2010.0;487.51;22.62;12.76;8.51;39.2;10.39;0.654;0.66
66954;2301802;BAIXIO;CE;1;JOSE MARIA EYMAEL;DC;Presidente;4269;0;2010.0;265.94;40.05;8.49;6.74;38.76;2.39;0.627;0.563
66955;5004700;IVINHEMA;MS;1;SOFIA PADUA MANZANO;PCB;Presidente;15403;0;2010.0;685.17;32.4;14.43;4.72;32.52;14.1;0.72;0.715
66956;5004809;JAPORÃ;MS;1;JOSE MARIA EYMAEL;DC;Presidente;4357;0;2010.0;241.32;56.35;3.71;4.26;31.15;2.66;0.526;0.547
66957;4208104;ITAIÓPOLIS;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;12867;0;2010.0;625.36;46.59;8.09;4.3;21.72;14.1;0.708;0.7
66958;1508035;TRACUATEUA;PA;1;JOSE MARIA EYMAEL;DC;Presidente;19089;0;2010.0;195.97;67.68;4.17;3.27;19.18;1.43;0.531;0.514
66959;1508035;TRACUATEUA;PA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;19089;0;2010.0;195.97;67.68;4.17;3.27;19.18;1.43;0.531;0.514
66960;2103125;CENTRAL DO MARANHÃO;MA;1;SOFIA PADUA MANZANO;PCB;Presidente;5229;0;2010.0;182.77;60.03;6.66;5.04;20.25;1.74;0.585;0.503
66961;3531001;MONÇÕES;SP;1;JOSE MARIA EYMAEL;DC;Presidente;1521;0;2010.0;755.2;17.74;9.26;5.28;37.36;14.05;0.772;0.731
66962;3531001;MONÇÕES;SP;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;1521;0;2010.0;755.2;17.74;9.26;5.28;37.36;14.05;0.772;0.731
66963;3531001;MONÇÕES;SP;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;1521;0;2010.0;755.2;17.74;9.26;5.28;37.36;14.05;0.772;0.731
66964;3531001;MONÇÕES;SP;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;1521;0;2010.0;755.2;17.74;9.26;5.28;37.36;14.05;0.772;0.731
66965;1508050;TRAIRÃO;PA;1;JOSE MARIA EYMAEL;DC;Presidente;8391;0;2010.0;322.61;51.99;5.05;4.62;23.48;7.46;0.562;0.594
66966;1508050;TRAIRÃO;PA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;8391;0;2010.0;322.61;51.99;5.05;4.62;23.48;7.46;0.562;0.594
66967;5004809;JAPORÃ;MS;1;LUIZ FELIPE CHAVES D'AVILA;NOVO;Presidente;4357;0;2010.0;241.32;56.35;3.71;4.26;31.15;2.66;0.526;0.547
66968;5004809;JAPORÃ;MS;1;SOFIA PADUA MANZANO;PCB;Presidente;4357;0;2010.0;241.32;56.35;3.71;4.26;31.15;2.66;0.526;0.547
66969;5004809;JAPORÃ;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;4357;0;2010.0;241.32;56.35;3.71;4.26;31.15;2.66;0.526;0.547
66970;3146255;PADRE CARVALHO;MG;1;JOSE MARIA EYMAEL;DC;Presidente;2991;0;2010.0;286.32;51.71;5.29;4.01;21.31;5.47;0.599;0.575
66971;3146255;PADRE CARVALHO;MG;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;2991;0;2010.0;286.32;51.71;5.29;4.01;21.31;5.47;0.599;0.575
66972;1302553;MANAQUIRI;AM;1;JOSE MARIA EYMAEL;DC;Presidente;10737;0;2010.0;254.15;64.17;7.74;2.4;20.66;2.93;0.596;0.556
66973;1302553;MANAQUIRI;AM;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;10737;0;2010.0;254.15;64.17;7.74;2.4;20.66;2.93;0.596;0.556
66974;1302553;MANAQUIRI;AM;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;10737;0;2010.0;254.15;64.17;7.74;2.4;20.66;2.93;0.596;0.556
66975;1508050;TRAIRÃO;PA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;8391;0;2010.0;322.61;51.99;5.05;4.62;23.48;7.46;0.562;0.594
66976;2910107;DOM BASÍLIO;BA;1;JOSE MARIA EYMAEL;DC;Presidente;8397;0;2010.0;240.83;64.01;6.8;2.05;21.33;2.09;0.591;0.547
66977;2910107;DOM BASÍLIO;BA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;8397;0;2010.0;240.83;64.01;6.8;2.05;21.33;2.09;0.591;0.547
66978;2910107;DOM BASÍLIO;BA;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;8397;0;2010.0;240.83;64.01;6.8;2.05;21.33;2.09;0.591;0.547
66979;2910206;DOM MACEDO COSTA;BA;1;JOSE MARIA EYMAEL;DC;Presidente;3503;0;2010.0;329.93;42.33;10.62;4.31;36.45;3.45;0.632;0.598
66980;4207908;IRINEÓPOLIS;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6386;0;2010.0;708.34;65.93;8.13;3.34;19.77;1.82;0.699;0.72
66981;5004908;JARAGUARI;MS;1;KELMON LUIS DA SILVA SOUZA;PTB;Presidente;3982;0;2010.0;511.64;64.52;5.52;2.74;24.13;1.83;0.664;0.668
66982;5004908;JARAGUARI;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;3982;0;2010.0;511.64;64.52;5.52;2.74;24.13;1.83;0.664;0.668
66983;5004908;JARAGUARI;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3982;0;2010.0;511.64;64.52;5.52;2.74;24.13;1.83;0.664;0.668
66984;3146255;PADRE CARVALHO;MG;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;2991;0;2010.0;286.32;51.71;5.29;4.01;21.31;5.47;0.599;0.575
66985;2932804;UTINGA;BA;1;JOSE MARIA EYMAEL;DC;Presidente;9341;0;2010.0;327.96;45.29;9.64;4.17;33.85;4.04;0.59;0.597
66986;5005103;JATEÍ;MS;1;JOSE MARIA EYMAEL;DC;Presidente;3318;0;2010.0;690.71;43.87;3.96;4.34;40.93;5.18;0.708;0.716
66987;5005103;JATEÍ;MS;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;3318;0;2010.0;690.71;43.87;3.96;4.34;40.93;5.18;0.708;0.716
66988;4207908;IRINEÓPOLIS;SC;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;6386;0;2010.0;708.34;65.93;8.13;3.34;19.77;1.82;0.699;0.72
66989;4208005;ITÁ;SC;1;JOSE MARIA EYMAEL;DC;Presidente;4798;0;2010.0;836.69;36.27;7.6;8.92;31.23;11.52;0.771;0.747
66990;4208005;ITÁ;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;4798;0;2010.0;836.69;36.27;7.6;8.92;31.23;11.52;0.771;0.747
66991;4208005;ITÁ;SC;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;4798;0;2010.0;836.69;36.27;7.6;8.92;31.23;11.52;0.771;0.747
66992;2103109;CEDRAL;MA;1;JOSE MARIA EYMAEL;DC;Presidente;6519;0;2010.0;202.86;57.76;9.55;4.43;23.16;2.5;0.605;0.52
66993;2103109;CEDRAL;MA;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6519;0;2010.0;202.86;57.76;9.55;4.43;23.16;2.5;0.605;0.52
66994;4207809;IRANI;SC;1;LEONARDO PÉRICLES VIEIRA ROQUE;UP;Presidente;6083;0;2010.0;686.25;29.4;9.71;6.42;31.96;18.96;0.742;0.715
66995;4207809;IRANI;SC;1;SOFIA PADUA MANZANO;PCB;Presidente;6083;0;2010.0;686.25;29.4;9.71;6.42;31.96;18.96;0.742;0.715
66996;4207858;IRATI;SC;1;JOSE MARIA EYMAEL;DC;Presidente;1686;0;2010.0;601.25;48.89;3.94;4.57;23.07;15.45;0.707;0.694
66997;5005103;JATEÍ;MS;1;VERA LUCIA PEREIRA DA SILVA SALGADO;PSTU;Presidente;3318;0;2010.0;690.71;43.87;3.96;4.34;40.93;5.18;0.708;0.716
66998;2205151;JACOBINA DO PIAUÍ;PI;1;SOFIA PADUA MANZANO;PCB;Presidente;4246;0;2010.0;190.04;60.72;4.27;8.41;19.76;4.13;0.535;0.509
66999;3146206;OURO VERDE DE MINAS;MG;1;JOSE MARIA EYMAEL;DC;Presidente;4795;0;2010.0;298.76;40.66;12.33;7.64;31.88;2.56;0.595;0.582
